[Jan/20/2020 | 16:19:57.863] [LOG]    2337502 already downloaded or downloading (/home/jcm/matches/2337502/archive.rar), skipping. . .
[Jan/20/2020 | 16:19:57.883] [LOG]    94398|2337502|Sat, 02 Nov 2019 02:05:00 GMT
[Jan/20/2020 | 16:19:57.884] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337502/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337502/archive.rar'
}
[Jan/20/2020 | 16:19:58.875] [LOG]    |2337505 starting download. . .
[Jan/20/2020 | 16:20:00.949] [LOG]    			 94395/2337507 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 16:20:02.590] [LOG]    94387|2337507|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:20:04.506] [LOG]    94395|2337507|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:21:55.727] [LOG]    |2337502 archive downloaded
[Jan/20/2020 | 16:21:55.728] [LOG]    |2337502 Extracting . . .
[Jan/20/2020 | 16:21:55.733] [LOG]    2337545 already downloaded or downloading (/home/jcm/matches/2337545/archive.rar), skipping. . .
[Jan/20/2020 | 16:21:55.734] [LOG]    94394|2337545|Sat, 02 Nov 2019 02:00:00 GMT
[Jan/20/2020 | 16:21:55.734] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337545/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337545/archive.rar'
}
[Jan/20/2020 | 16:22:08.847] [LOG]    2337507 already downloaded or downloading (/home/jcm/matches/2337507/archive.rar), skipping. . .
[Jan/20/2020 | 16:22:08.884] [LOG]    94395|2337507|Sat, 02 Nov 2019 02:35:00 GMT
[Jan/20/2020 | 16:22:08.884] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337507/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337507/archive.rar'
}
[Jan/20/2020 | 16:22:09.856] [LOG]    2337506 already downloaded or downloading (/home/jcm/matches/2337506/archive.rar), skipping. . .
[Jan/20/2020 | 16:22:09.858] [LOG]    94396|2337506|Sat, 02 Nov 2019 02:50:00 GMT
[Jan/20/2020 | 16:22:09.858] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337506/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337506/archive.rar'
}
[Jan/20/2020 | 16:22:10.887] [LOG]    2337504 already downloaded or downloading (/home/jcm/matches/2337504/archive.rar), skipping. . .
[Jan/20/2020 | 16:22:10.887] [LOG]    94393|2337504|Sat, 02 Nov 2019 02:25:00 GMT
[Jan/20/2020 | 16:22:10.888] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337504/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337504/archive.rar'
}
[Jan/20/2020 | 16:22:11.888] [LOG]    2337503 already downloaded or downloading (/home/jcm/matches/2337503/archive.rar), skipping. . .
[Jan/20/2020 | 16:22:11.891] [LOG]    94397|2337503|Sat, 02 Nov 2019 02:30:00 GMT
[Jan/20/2020 | 16:22:11.891] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337503/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337503/archive.rar'
}
[Jan/20/2020 | 16:22:12.871] [LOG]    2337511 already downloaded or downloading (/home/jcm/matches/2337511/archive.rar), skipping. . .
[Jan/20/2020 | 16:22:12.871] [LOG]    94410|2337511|Sat, 02 Nov 2019 06:15:00 GMT
[Jan/20/2020 | 16:22:12.871] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337511/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337511/archive.rar'
}
[Jan/20/2020 | 16:22:13.879] [LOG]    2337513 already downloaded or downloading (/home/jcm/matches/2337513/archive.rar), skipping. . .
[Jan/20/2020 | 16:22:13.879] [LOG]    94404|2337513|Sat, 02 Nov 2019 05:30:00 GMT
[Jan/20/2020 | 16:22:13.879] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337513/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337513/archive.rar'
}
[Jan/20/2020 | 16:22:14.045] [LOG]    			 94398/2337502 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 16:22:15.070] [LOG]    |2337547 starting download. . .
[Jan/20/2020 | 16:22:16.302] [LOG]    94388|2337502|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:22:19.065] [LOG]    94398|2337502|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:22:32.756] [LOG]    |2337505 archive downloaded
[Jan/20/2020 | 16:22:32.756] [LOG]    |2337505 Extracting . . .
[Jan/20/2020 | 16:22:40.517] [LOG]    2337543 already downloaded or downloading (/home/jcm/matches/2337543/archive.rar), skipping. . .
[Jan/20/2020 | 16:22:40.557] [LOG]    94409|2337543|Sat, 02 Nov 2019 06:50:00 GMT
[Jan/20/2020 | 16:22:40.557] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337543/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337543/archive.rar'
}
[Jan/20/2020 | 16:22:41.520] [LOG]    2337508 already downloaded or downloading (/home/jcm/matches/2337508/archive.rar), skipping. . .
[Jan/20/2020 | 16:22:41.520] [LOG]    94408|2337508|Sat, 02 Nov 2019 05:45:00 GMT
[Jan/20/2020 | 16:22:41.520] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337508/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337508/archive.rar'
}
[Jan/20/2020 | 16:22:41.938] [LOG]    94391|2337505 1 Orphan(s) found
[Jan/20/2020 | 16:22:42.527] [LOG]    2337547 already downloaded or downloading (/home/jcm/matches/2337547/archive.rar), skipping. . .
[Jan/20/2020 | 16:22:42.528] [LOG]    94411|2337547|Sat, 02 Nov 2019 06:05:00 GMT
[Jan/20/2020 | 16:22:42.528] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337547/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337547/archive.rar'
}
[Jan/20/2020 | 16:22:43.729] [LOG]    2337510 already downloaded or downloading (/home/jcm/matches/2337510/archive.rar), skipping. . .
[Jan/20/2020 | 16:22:43.729] [LOG]    94415|2337510|Sat, 02 Nov 2019 06:10:00 GMT
[Jan/20/2020 | 16:22:43.729] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337510/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337510/archive.rar'
}
[Jan/20/2020 | 16:22:43.896] [LOG]    94391|2337505|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:22:45.139] [LOG]    2337544 already downloaded or downloading (/home/jcm/matches/2337544/archive.rar), skipping. . .
[Jan/20/2020 | 16:22:45.139] [LOG]    94401|2337544|Sat, 02 Nov 2019 04:15:00 GMT
[Jan/20/2020 | 16:22:45.140] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337544/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337544/archive.rar'
}
[Jan/20/2020 | 16:22:45.266] [LOG]    94385|2337505|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:22:46.136] [LOG]    2337509 already downloaded or downloading (/home/jcm/matches/2337509/archive.rar), skipping. . .
[Jan/20/2020 | 16:22:46.136] [LOG]    94414|2337509|Sat, 02 Nov 2019 06:20:00 GMT
[Jan/20/2020 | 16:22:46.137] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337509/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337509/archive.rar'
}
[Jan/20/2020 | 16:22:47.140] [LOG]    2337512 already downloaded or downloading (/home/jcm/matches/2337512/archive.rar), skipping. . .
[Jan/20/2020 | 16:22:47.140] [LOG]    94418|2337512|Sat, 02 Nov 2019 06:35:00 GMT
[Jan/20/2020 | 16:22:47.140] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337512/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337512/archive.rar'
}
[Jan/20/2020 | 16:22:48.143] [LOG]    |2337592 starting download. . .
[Jan/20/2020 | 16:25:08.122] [LOG]    |2337547 archive downloaded
[Jan/20/2020 | 16:25:08.124] [LOG]    |2337547 Extracting . . .
[Jan/20/2020 | 16:25:17.191] [LOG]    |2335777 starting download. . .
[Jan/20/2020 | 16:25:19.674] [LOG]    94412|2337547 1 Orphan(s) found
[Jan/20/2020 | 16:25:22.472] [LOG]    94412|2337547|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:25:23.950] [LOG]    94411|2337547|2019-11-02 imported to Map table.
